121.800,phoneme,a
121.900,phoneme,u
121.980,phoneme,a
122.050,phoneme,m
122.130,phoneme,a
122.180,phoneme,y
122.260,phoneme,m
122.340,phoneme,a
122.410,phoneme,t
122.480,phoneme,a
122.550,phoneme,t
122.710,phoneme,a
122.770,phoneme,m
122.830,phoneme,t
122.890,phoneme,a
122.950,phoneme,t
123.010,phoneme,a
123.060,phoneme,m
123.180,phoneme,a
123.260,phoneme,u
123.310,phoneme,t
123.390,phoneme,a
123.470,phoneme,t
124.730,phoneme,a
124.795,phoneme,y
124.860,phoneme,t
124.960,phoneme,a
125.020,phoneme,t
125.160,phoneme,a
125.245,phoneme,y
125.340,phoneme,t
125.480,phoneme,a
125.540,phoneme,y
125.600,phoneme,u
125.660,phoneme,a
125.710,phoneme,u
125.790,phoneme,t
125.830,phoneme,a
125.910,phoneme,t
125.950,phoneme,a
126.000,phoneme,t
126.200,phoneme,a
126.270,phoneme,u
126.340,phoneme,a
126.450,phoneme,t
126.630,phoneme,m
126.750,phoneme,a
126.830,phoneme,t
128.010,phoneme,a
128.080,phoneme,m
128.140,phoneme,a
128.210,phoneme,f
128.300,phoneme,t
128.320,phoneme,a
128.390,phoneme,y
128.500,phoneme,a
128.610,phoneme,t
128.720,phoneme,a
128.760,phoneme,t
129.060,phoneme,a
129.130,phoneme,y
129.200,phoneme,f
129.310,phoneme,a
129.355,phoneme,y
129.470,phoneme,t
129.550,phoneme,a
129.640,phoneme,m
129.760,phoneme,a
129.830,phoneme,t
129.930,phoneme,a
130.000,phoneme,t
130.180,phoneme,y
130.270,phoneme,a
130.400,phoneme,u
130.570,phoneme,m
131.100,phoneme,t
131.200,phoneme,a
131.250,phoneme,m
131.300,phoneme,t
131.360,phoneme,a
131.420,phoneme,t
131.490,phoneme,a
131.520,phoneme,m
131.610,phoneme,a
131.660,phoneme,u
131.710,phoneme,t
131.880,phoneme,a
131.980,phoneme,t
132.180,phoneme,a
132.240,phoneme,t
132.280,phoneme,a
132.320,phoneme,t
132.550,phoneme,a
132.585,phoneme,y
132.620,phoneme,m
132.690,phoneme,t
132.740,phoneme,u
132.830,phoneme,m
132.910,phoneme,a
132.970,phoneme,t
133.160,phoneme,a
133.200,phoneme,y
133.250,phoneme,u
133.380,phoneme,y
133.460,phoneme,a
133.500,phoneme,y
133.540,phoneme,u
133.610,phoneme,a
133.670,phoneme,t
133.800,phoneme,m
133.890,phoneme,y
133.920,phoneme,a
133.980,phoneme,t
134.040,phoneme,a
134.080,phoneme,y
134.120,phoneme,t
134.240,phoneme,a
134.310,phoneme,t
135.340,phoneme,u
135.430,phoneme,a
135.510,phoneme,t
135.530,phoneme,u
135.570,phoneme,y
135.610,phoneme,u
135.670,phoneme,t
135.750,phoneme,a
135.830,phoneme,t
136.670,phoneme,t
136.790,phoneme,u
136.850,phoneme,t
136.930,phoneme,u
136.970,phoneme,a
137.005,phoneme,y
137.040,phoneme,a
137.110,phoneme,m
137.200,phoneme,y
137.290,phoneme,a
137.345,phoneme,y
137.430,phoneme,t
137.480,phoneme,a
137.540,phoneme,u
137.730,phoneme,y
137.850,phoneme,a
137.920,phoneme,t
138.030,phoneme,a
138.120,phoneme,t
138.290,phoneme,a
138.360,phoneme,y
138.430,phoneme,t
139.070,phoneme,a
139.180,phoneme,u
139.260,phoneme,m
139.330,phoneme,a
139.380,phoneme,y
139.430,phoneme,t
139.560,phoneme,a
139.640,phoneme,u
139.720,phoneme,m
139.800,phoneme,a
139.850,phoneme,y
139.910,phoneme,a
139.980,phoneme,t
140.010,phoneme,a
140.060,phoneme,t
140.210,phoneme,a
140.270,phoneme,m
140.350,phoneme,t
140.410,phoneme,a
140.470,phoneme,t
140.520,phoneme,y
140.590,phoneme,a
140.635,phoneme,y
140.680,phoneme,u
140.850,phoneme,m
142.320,phoneme,a
142.385,phoneme,y
142.450,phoneme,t
142.510,phoneme,a
142.545,phoneme,y
142.580,phoneme,t
142.680,phoneme,a
142.750,phoneme,t
142.860,phoneme,y
142.930,phoneme,a
143.010,phoneme,u
143.070,phoneme,a
143.130,phoneme,f
143.240,phoneme,a
143.300,phoneme,y
143.390,phoneme,t
143.420,phoneme,a
143.490,phoneme,t
143.680,phoneme,a
143.770,phoneme,m
143.890,phoneme,a
143.920,phoneme,y
143.950,phoneme,f
144.040,phoneme,a
144.100,phoneme,u
144.170,phoneme,a
144.225,phoneme,y
144.300,phoneme,f
144.390,phoneme,a
144.430,phoneme,y
144.560,phoneme,t
144.620,phoneme,a
144.690,phoneme,t
144.750,phoneme,f
144.830,phoneme,a
144.910,phoneme,t
144.920,phoneme,a
144.980,phoneme,t
145.090,phoneme,a
145.150,phoneme,t
145.220,phoneme,m
145.270,phoneme,u
145.360,phoneme,f
145.390,phoneme,a
145.470,phoneme,t
145.570,phoneme,f
145.660,phoneme,a
145.750,phoneme,u
145.980,phoneme,t
146.060,phoneme,u
146.090,phoneme,a
146.150,phoneme,t
146.250,phoneme,a
146.320,phoneme,t
146.390,phoneme,a
146.450,phoneme,m
146.520,phoneme,u
146.600,phoneme,a
146.670,phoneme,u
146.740,phoneme,t
147.920,phoneme,t
148.000,phoneme,u
148.030,phoneme,t
148.100,phoneme,y
148.140,phoneme,u
148.240,phoneme,y
148.300,phoneme,a
148.350,phoneme,y
148.410,phoneme,m
148.530,phoneme,a
148.575,phoneme,y
148.630,phoneme,a
148.680,phoneme,t
148.820,phoneme,u
148.880,phoneme,t
149.090,phoneme,a
149.190,phoneme,t
149.330,phoneme,a
149.430,phoneme,t
149.530,phoneme,m
149.620,phoneme,a
149.690,phoneme,u
149.760,phoneme,t
149.850,phoneme,m
149.910,phoneme,a
149.990,phoneme,t
150.050,phoneme,u
150.570,phoneme,a
150.640,phoneme,t
150.720,phoneme,a
150.760,phoneme,t
150.930,phoneme,m
151.040,phoneme,y
151.140,phoneme,a
151.195,phoneme,y
151.250,phoneme,t
151.330,phoneme,y
151.390,phoneme,a
151.420,phoneme,u
151.450,phoneme,y
151.530,phoneme,u
151.640,phoneme,a
151.710,phoneme,t
151.880,phoneme,u
151.940,phoneme,m
152.010,phoneme,u
152.050,phoneme,a
152.130,phoneme,t
152.170,phoneme,a
152.240,phoneme,t
152.330,phoneme,a
152.400,phoneme,t
153.400,phoneme,a
153.455,phoneme,y
153.510,phoneme,t
153.580,phoneme,u
153.680,phoneme,a
153.715,phoneme,y
153.830,phoneme,a
153.875,phoneme,y
153.990,phoneme,a
154.050,phoneme,f
154.130,phoneme,t
154.180,phoneme,a
154.240,phoneme,y
154.300,phoneme,a
154.345,phoneme,y
154.390,phoneme,u
154.450,phoneme,y
154.510,phoneme,a
154.585,phoneme,u
154.700,phoneme,a
154.800,phoneme,t
154.890,phoneme,u
154.960,phoneme,t
155.070,phoneme,a
155.120,phoneme,m
155.210,phoneme,u
155.280,phoneme,a
155.330,phoneme,u
155.380,phoneme,t
155.560,phoneme,a
155.630,phoneme,t
155.830,phoneme,a
155.900,phoneme,y
155.950,phoneme,a
156.020,phoneme,t
156.210,phoneme,a
156.280,phoneme,t
156.400,phoneme,a
156.435,phoneme,y
156.470,phoneme,a
156.540,phoneme,f
156.630,phoneme,a
156.675,phoneme,y
156.720,phoneme,m
156.800,phoneme,a
156.860,phoneme,t
157.020,phoneme,u
157.090,phoneme,a
157.210,phoneme,t
158.830,phoneme,t
158.900,phoneme,a
158.950,phoneme,t
159.060,phoneme,a
159.130,phoneme,t
159.190,phoneme,a
159.230,phoneme,y
159.270,phoneme,u
159.300,phoneme,a
159.360,phoneme,t
159.420,phoneme,y
159.480,phoneme,a
159.520,phoneme,f
159.590,phoneme,a
159.660,phoneme,t
159.730,phoneme,a
159.800,phoneme,t
159.860,phoneme,a
159.930,phoneme,t
159.980,phoneme,a
160.050,phoneme,y
160.140,phoneme,a
160.240,phoneme,t
160.470,phoneme,a
160.530,phoneme,y
160.590,phoneme,t
160.700,phoneme,a
160.790,phoneme,u
160.850,phoneme,a
160.910,phoneme,t
160.970,phoneme,a
161.060,phoneme,f
161.130,phoneme,u
161.150,phoneme,a
161.210,phoneme,t
161.300,phoneme,m
161.360,phoneme,u
161.450,phoneme,t
161.550,phoneme,m
161.620,phoneme,a
161.680,phoneme,t
161.840,phoneme,a
161.910,phoneme,f
162.000,phoneme,a
162.080,phoneme,t
162.190,phoneme,a
162.240,phoneme,t
162.320,phoneme,m
162.380,phoneme,u
162.430,phoneme,t
162.520,phoneme,a
162.560,phoneme,t
162.640,phoneme,y
162.670,phoneme,a
162.720,phoneme,y
162.790,phoneme,u
162.860,phoneme,t
163.020,phoneme,a
163.130,phoneme,m
164.050,phoneme,t
164.180,phoneme,a
164.200,phoneme,y
164.220,phoneme,a
164.270,phoneme,t
164.490,phoneme,a
164.560,phoneme,m
164.640,phoneme,u
164.680,phoneme,a
164.740,phoneme,t
164.830,phoneme,a
164.930,phoneme,y
165.020,phoneme,t
165.090,phoneme,a
165.150,phoneme,t
165.230,phoneme,m
165.300,phoneme,u
165.350,phoneme,t
165.450,phoneme,m
165.520,phoneme,a
165.580,phoneme,t
165.740,phoneme,a
165.830,phoneme,f
165.950,phoneme,u
166.110,phoneme,t
166.190,phoneme,u
166.330,phoneme,a
166.370,phoneme,y
166.480,phoneme,a
166.525,phoneme,y
166.620,phoneme,a
166.680,phoneme,y
166.750,phoneme,m
166.900,phoneme,a
166.945,phoneme,y
166.990,phoneme,t
167.040,phoneme,a
167.100,phoneme,t
167.130,phoneme,a
167.200,phoneme,m
167.300,phoneme,a
167.360,phoneme,t
167.420,phoneme,u
167.510,phoneme,t
167.580,phoneme,u
167.660,phoneme,a
167.750,phoneme,t
167.840,phoneme,m
167.900,phoneme,a
167.960,phoneme,t
168.120,phoneme,a
168.210,phoneme,t
169.380,phoneme,t
169.460,phoneme,u
169.490,phoneme,t
169.570,phoneme,u
169.590,phoneme,a
169.630,phoneme,y
169.670,phoneme,t
169.730,phoneme,a
169.800,phoneme,u
169.880,phoneme,a
169.945,phoneme,u
170.010,phoneme,f
170.100,phoneme,u
170.180,phoneme,t
170.230,phoneme,a
170.320,phoneme,t
170.430,phoneme,u
170.540,phoneme,a
170.600,phoneme,t
170.760,phoneme,m
170.840,phoneme,a
171.000,phoneme,u
171.090,phoneme,t
171.180,phoneme,a
171.220,phoneme,t
171.330,phoneme,a
171.390,phoneme,m
171.450,phoneme,a
171.485,phoneme,y
171.520,phoneme,t
171.700,phoneme,u
171.890,phoneme,t
171.960,phoneme,a
172.000,phoneme,t
172.070,phoneme,a
172.130,phoneme,f
172.200,phoneme,u
172.230,phoneme,a
172.265,phoneme,y
172.300,phoneme,u
172.340,phoneme,a
172.410,phoneme,t
172.600,phoneme,y
172.670,phoneme,a
172.740,phoneme,u
172.810,phoneme,a
172.890,phoneme,t
172.950,phoneme,a
173.020,phoneme,t
